review_text,stars,date
The The The Big Lie and its lies have no bearing in this fact that they were the ones responsible and that it,"Rated 5.0 out of 5,",Review submitted a week ago
Totally worth the upgrade! Beautiful camera lens,"Rated 5.0 out of 5,",Review submitted a week ago
"Looks amazing, and works amazingly faster then the 16","Rated 5.0 out of 5,",Review submitted 2 weeks ago
Just amazing. Everything worth waiting ….,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Quality:premium
Performance:good

Tq rider and machines","Rated 5.0 out of 5,",Review submitted a week ago
Happy with this new phone just what I need for everything I need to do,"Rated 5.0 out of 5,",Review submitted a week ago
"Love it, the camera is amazing…still learning all the functions but in time","Rated 5.0 out of 5,",Review submitted 6 days ago
Brilliant iPhone. Just as expected. Brilliant service by VERY,"Rated 5.0 out of 5,",Review submitted a week ago
I love this phone I think this might be the best iPhone apple produced,"Rated 5.0 out of 5,",Review submitted 6 days ago
good condition fast delivery Good product quality Good value for money,"Rated 5.0 out of 5,",Review submitted a week ago
The colour is beautiful and camera is great. Screen is very nice too.,"Rated 5.0 out of 5,",Review submitted a week ago
Item received on the 1st tq seller appreciated alot for the super fast and promise date,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
Great! Shallow hooks but they totally work. Love the look.,"Rated 5.0 out of 5,",Review submitted a year ago
"Seller delivered the item as promised and packed it well. However, the delivery service by Ninja Van was very disappointing. They delayed the delivery, and the rider even called and hung up just to create a fake record of attempted delivery, while the item was still at their warehouse . In the end, I had to go to the hub myself for self-collection.","Rated 5.0 out of 5,",Review submitted a week ago
Took around 5-6 days to get the phone and omg its so cool but haha yeah the camera is cool too,"Rated 5.0 out of 5,",Review submitted 2 days ago
"The phone showed up promptly. I paid for 2 day shipping and got it the day after it shipped. (I ordered through a sales rep on the phone on Wednesday; I got it on Friday, the day the phones came out.) Transferring my number over was sooo easy and seamless from my last iPhone. I’m so excited to have this model!","Rated 5.0 out of 5,",Review submitted a week ago
Feature is not good than 17 .. and nothing can download from YouTube like android,"Rated 3.0 out of 5,",Review submitted a week ago
"Got mine, so pretty!! Worth getting this phone! Love the camera","Rated 5.0 out of 5,",Review submitted a week ago
Love it an you guys are nice and help you with your work,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
Glitching while on camera app. Closing out automatically,"Rated 1.0 out of 5,",Review submitted 4 days ago
I don't have it yet but I'm very excited let's go tmobile,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
I have not received it my phone and i got this message,"Rated 1.0 out of 5,",Review submitted 2 weeks ago
My son loves his new phone for his birthday,"Rated 5.0 out of 5,",Review submitted 5 days ago
Steve jobs approved mhm pizza! pizza pizzapizzzza yea,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
Good 👍 quality is excellent with processor may be battery backup is Good,"Rated 5.0 out of 5,",Review submitted 4 weeks ago
Good condition fast delivery goods product quality good value for money,"Rated 5.0 out of 5,",Review submitted a week ago
Received and in OEM Apple packaging. Love it,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
liked because it had a good camera,"Rated 4.0 out of 5,",Review submitted 2 weeks ago
One of the best iPhones since the IPhone X.,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
I love this phone 17 pro and I need a good phone perfect in use I use this internet,"Rated 5.0 out of 5,",Review submitted 4 weeks ago
Great! Great! Great! I just need more battery! Lol,"Rated 5.0 out of 5,",Review submitted 6 days ago
nice device. the color is so different from other models,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
"I liked the look and color of the device, and I hope it will be better to use.","Rated 5.0 out of 5,",Review submitted 3 weeks ago
"Was one of the first to pre order and just got my second
Email saying it’s on back order(this is September 27th) while everyone else is starting to receive theirs, considering cancelling my order with them.","Rated 1.0 out of 5,",Review submitted 2 weeks ago
Top j’adore,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
"I have pre-ordered from apple.com but they are showing delivery date as 3-10th oct but chroma is giving fast delivery almost 10 days early and same price.
I will update review once received,I hope they will keep their promise of delivery date.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
Good product quality good value for money and fast delivery,"Rated 5.0 out of 5,",Review submitted a week ago
Delivered in good condition and not damaged,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
iPhone 17 Pro Max - super Smartphone,"Rated 5.0 out of 5,",Review submitted a week ago
"Quality:The package is well packed
Performance:a little bit delay But so far is Ok

First time order phone at shopee
Customer service also good,As any question patient answer.","Rated 5.0 out of 5,",Review submitted a week ago
Worth it!,"Rated 5.0 out of 5,",Review submitted a week ago
Top,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
phone is the same as my iPhone 16 Promax,"Rated 3.0 out of 5,",Review submitted a week ago
"Nice 👍 Original product by apple 🍎
#Tqsaller","Rated 5.0 out of 5,",Review submitted a week ago
good veri nice Beri camera very nice to look,"Rated 5.0 out of 5,",Review submitted a month ago
￼iPhone 17 Pro Max by Apple Flagship Store,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
Amazing,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
"Performance:whats there to doubt
Quality:as expected

I was pleasantly surprised to receive earlier that ETA stated when ordering. Cant thank you enough!","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Dear Customer, GD EXPRESS rider will attempt to deliver your shipment (CN:GDSP0000) today. Do not reply to this SMS. To reschedule, please call GD EXPRESS HOTLINE.","Rated 5.0 out of 5,",Review submitted a week ago
"Supposed to expect delivery in minimum 1 month time, however it took me 10 days only !! Very fast and good service during collection in midvalley branch … 👍👍","Rated 5.0 out of 5,",Review submitted a week ago
Rosen helped me with every need that I needed and was amazing with customer service. I couldn’t have asked for any thing better.,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
photo is good video give me all,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
this iphone 17 pro max a good looking,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
I get a new phone every year,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
I love it I love it I love it I love it I love it loveit,"Rated 5.0 out of 5,",Review submitted 6 days ago
Item safely received. Thank you!,"Rated 5.0 out of 5,",Review submitted a week ago
"ite very good, there service is good","Rated 5.0 out of 5,",Review submitted a week ago
"Very happy with the time and packaging .

Delivery was quick and came down much earlier the expected","Rated 5.0 out of 5,",Review submitted 2 weeks ago
It has all the features I wanted,"Rated 5.0 out of 5,",Review submitted 5 days ago
"Great packaging, fast delivery 5🌟","Rated 5.0 out of 5,",Review submitted a week ago
Safely arrived and packed well,"Rated 5.0 out of 5,",Review submitted a week ago
Nice 👍 pre order sepatutnya dpt bln 10 tp 28 Sept dh dpt. Packaging secured & I received it in good condition,"Rated 5.0 out of 5,",Review submitted a week ago
Ordered two only got one getting ready to send the one I got back because of broken promises,"Rated 3.0 out of 5,",Review submitted a week ago
good Apple phone 17pro max,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Fast delivery, item received in good condition , paymnt 12/9,, received on 19/9 Apple Launch Day 2025,, thanks seller,, recommended","Rated 5.0 out of 5,",Review submitted 2 weeks ago
Good service and efficiency👍👍,"Rated 5.0 out of 5,",Review submitted a week ago
Appreciate Shopee Customer Service Direct Into Me To Solve The Problem Wrong Order 👍🏻 Rate For 5 Star Excellent Service 👍🏻👍🏻👍🏻,"Rated 5.0 out of 5,",Review submitted a week ago
Performance:very nice..tq,"Rated 5.0 out of 5,",Review submitted a week ago
Thanks.. lawaaaa do’oh,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
Is very nice offer,"Rated 5.0 out of 5,",Review submitted 4 weeks ago
No order update and placed 4 weeks ago! This is ridiculous!,"Rated 1.0 out of 5,",Review submitted 5 days ago
Love you noon,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
nice it’s nice phone,"Rated 5.0 out of 5,",Review submitted 4 weeks ago
good phone I am like it,"Rated 5.0 out of 5,",Review submitted 4 weeks ago
Receive in good condition…. It's early ….fast delivery…nice and safe package….,"Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Pre order but fast delivery, thank you seller!","Rated 5.0 out of 5,",Review submitted a week ago
Customer service is also very good,"Rated 5.0 out of 5,",Review submitted 3 weeks ago
Faster delivery than expected thanks,"Rated 5.0 out of 5,",Review submitted a week ago
Good packing and fast delivery,"Rated 5.0 out of 5,",Review submitted a week ago
Fast delivery,"Rated 5.0 out of 5,",Review submitted a month ago
Bom,"Rated 4.0 out of 5,",Review submitted 2 years ago
"Ich hatte mein IPhone 17 Pro Max Cosmic Orange vorbestellt. Zunächst dazu an Media Markt: Hervorragend - Liefertermin eingehalten ohne Probleme, es kam am Erscheinungstag an. Vielen Dank!!
Zum IPhone 17 PM:
Zunächst liebe ich die Farbe. Es sieht toll aus! Das Orange ist einfach grandios. Ich bin und war immer Team IPhone. Bedienbarkeit und alle Features waren immer so, wie ich es einfach gerne habe. Auch hier. Dann dazu das neue IOS26 mit dem Design-Wechsel, es fühlt sich wunderbar an und sieht auf dem Display toll aus, es macht das IPhone perfekt. Ich hatte schon immer ein Pro Max, schon alleine wegen der Kamera. Ich denke, es geht vielen so. Bei diesem IPhone ist es alles nochmal viel, wirklich viel, besser. Die Bedienung ist einfach und intuitiv. Dies, zusammen mit den ...","Rated 5.0 out of 5,",Review submitted a week ago
"Hace una semana decidí dar el paso y renovar mi teléfono móvil, y después de comparar varias opciones me decanté por el iPhone 15 Pro Max de 512 GB, adquirido en MediaMarkt. La experiencia de compra ha sido, sencillamente, impecable. Desde el primer momento recibí una atención cercana, clara y profesional. El personal de la tienda resolvió todas mis dudas, me explicó las diferencias entre los distintos modelos y me orientó para elegir la capacidad de almacenamiento que más se adaptaba a mis necesidades.

El dispositivo en sí es una auténtica maravilla tecnológica. El diseño del iPhone 15 Pro Max transmite elegancia y solidez, con un acabado premium que se nota en cada detalle. La fluidez del sistema operativo, la rapidez del procesador y la calidad de la pantalla superan ...","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Desde el momento en que saqué de la caja mi iPhone 17 Pro Max en Azul Oscuro, supe que estaba ante algo excepcional. La estética es impecable; el acabado Azul Oscuro es elegante y sutilmente diferente a los modelos anteriores, y el nuevo diseño se siente sorprendentemente cómodo en la mano a pesar de su gran tamaño.
La estrella, sin duda, es la pantalla de 6.9 pulgadas OLED Super Retina XDR. La nitidez, el brillo y la fidelidad del color son de otro nivel, haciendo que ver contenido, editar fotos o simplemente navegar sea un placer visual.
El rendimiento es sencillamente brutal. El Chip A19 Pro Max gestiona cualquier tarea con una fluidez asombrosa. Las aplicaciones más exigentes y los juegos AAA cargan instantáneamente y se ejecutan sin el menor rastro de lag. La ...","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Compré el iPhone 17 Pro Max en Naranja Cósmico y la verdad es que me tiene encantado. El color es diferente, elegante y hace que el teléfono destaque sin perder el toque premium al que Apple nos tiene acostumbrados. La pantalla de 6.9” es enorme, ideal para ver series o trabajar, y la calidad de imagen es simplemente espectacular.
Todo se ve claro y con colores muy vivos.
Todo va rapidísimo, desde abrir aplicaciones hasta jugar juegos pesados, y no he tenido ni un solo tirón. También me sorprendió la batería, dura todo el día sin problemas incluso con un uso bastante intensivo, y la carga rápida es una maravilla cuando vas con prisas.

La cámara es otro punto fuerte. Las fotos salen con gran detalle y colores muy reales, incluso de noche se defiende de forma impresionante ...","Rated 5.0 out of 5,",Review submitted a week ago
"Ich bin voll und ganz zufrieden mit dem iPhone 17 Pro Max! Die Performance ist unglaublich schnell, die Kameraqualität übertrifft alle Erwartungen – besonders im Low-Light-Bereich – und das Display ist einfach ein Traum: gestochen scharf, superhell und unglaublich flüssig.

Auch die Akkulaufzeit hat mich positiv überrascht – ich komme problemlos durch den Tag, selbst bei intensiver Nutzung. Das neue Titan-Design liegt nicht nur edel in der Hand, sondern macht das Gerät auch angenehm leicht.

Apple hat hier wirklich ganze Arbeit geleistet – für mich das beste iPhone, das es je gab!","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Tras estar 4 años con un 13 pro Max ya era momento de hacer un cambio, y la verdad que no podría estar más contento. A nivel pantalla tiene un brillo y calidad excelente, las nuevas cámaras hacen unas fotos y vídeos muy buenos tanto de día como de noche, la batería es de lo mejor que he probado nunca (tengo activado el no cargar más del 80% y tras 16h desconectado del cargador nunca he bajado del 15%, lo que no experimentaba ni con el anterior móvil nuevo
Las funciones de AI funcionan lo justo, reescribir y borrar elementos de fotos es lo más útil y funciona siempre
A nivel tacto los bordes redondeados hacen que cogerlo sea muy fácil y cómodo, y no se nota el peso de manera negativa
No tengo ningún aspecto a mejorar","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Die Kamera hat sich nochmals verbessert in Punkto Bildqualität. Der grössere Sensor erhält mehr Licht, dass macht sich bei Nachtaufnahmen bemerkbar. In ganz dunklen Situationen konnte ich mit Langzeitbelichtung doch noch gute Bilder schiessen. Der 8x optische Zoom liefert sehr gute Ergebnisse und ist sehr nützlich. Der 4x Zoom mit 48 mpx liefert ebenfalls super Ergebnisse. Einzig schade ist, dass der 2x Zoom nur 12 mpx hat, hier wären ebenfalls 48mpx wünschenswert. Der 40x digitale Zoom ist noch suboptimal, da ist die Konkurrenz besser. Akku hält lange an, die Kühlung bewährt sich ebenfalls. Die 12 GB Ram machen sich bemerkbar, Geschwindigkeit ist top. Verarbeitung ist solide, das Design ist zeitlos und schlicht. Auch wenn es diesbezüglich viel Kritik gab, finde ich das ...","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Apple legt die Messlatte im Bereich Smartphones mal wieder ein ganzes Stück nach oben. Das neue rundere Look & Feel sowie die exklusive Farbe machen das Telefon nicht nur zum besten iPhone, das man 2025 bekommen kann, sondern auch zum Schönsten. Akkulaufzeit und Performance fühlen sich im Vergleich zum Vorgänger nochmal deutlich besser an. Aber das absolute Hauptargument für den Wechsel war für mich als ambitionierten Fotograf die verbesserte Kamera, die nun auch im Telebereich unglaublich gute Fotos macht.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Design élégant avec sa finition en aluminium et la plaque de verre arrière qui apporte une vraie touche premium.
L’écran est lumineux, avec une excellente qualité d’affichage, même en plein soleil.
La charge rapide est très pratique, avec l’indication du temps restant, et l’autonomie est impressionnante : il tient largement la journée sans souci.
Côté photo, c’est un vrai bijou : excellente qualité, détails précis et un zoom vraiment performant.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"(Habe es über Swisscom vorbestellt & Day one bekommen)
Ich bin von dem iPhone 16 Pro Max zum 17 Pro Max gewechselt aufgrund der Kamera, der Batterie & der Performance (und dem Design). Wer das gleich tut wird auch das bekommen (und die Rechnung dafür). Viel besser ist das Smartphone nicht wirklich. Beim Aufladen wird es immernoch gleich warm, das Display ist nicht wirklich entspiegelt (kann aber auch an meiner Schutzfolie liegen) und es ist kratzanfälliger geworden (Dem Design geschuldet). Aber ich muss sagen das sind alles Mängel wo ich finde das es nicht gross auffällt im Alltag und deswegen bekommt es die 5 Sterne weils ein (für mich) Extrem guter Wert ist, was ein Smartphone angeht.

(Habe es über Swisscom vorbestellt & Day one bekommen)","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Der neue Apple iPhone 17 Pro Max beeindruckt mit einer frischen Farbe und einem leicht veränderten Design, das modern und elegant wirkt. Besonders gefällt mir, dass die Schutzgläser des iPhone 16 Pro Max weiterhin passen – sehr praktisch und kostensparend. Die Verarbeitung ist wie gewohnt hochwertig, und das Gerät fühlt sich angenehm in der Hand an. Insgesamt ein gelungenes Update, das Vertrautes mit kleinen, aber feinen Neuerungen kombiniert.","Rated 5.0 out of 5,",Review submitted a week ago
"Compré este iphone hace una semana. La pantalla es increíble, y el hecho de evitar los reflejos se nota mucho. La batería es excepcional. Por otro lado no noto tanta mejora en la camara pero sigue siendo buena. El color es bonito, lo peor y menos estético la placa blanca para la carga rápida, pero el metalizado es muy bonito. El sistema opertivo también va muy bien.","Rated 4.0 out of 5,",Review submitted 2 weeks ago
"Bestellt bei diesem Laden bitte nichts mehr. Es ist wirklich nicht akzeptabel. Diese permanente Verschiebung ist nicht tolerierbar.
Das Geräte sollte heute ankommen. Bis heute Morgen stand die Zustellung auf „Heute“. Jetzt steht: „Lieferung verzögert“ bla bla bla.
Ich bin absolut sauer und habe dir schnauze voll von diesem Laden. Man hat mir letzte Woche für meine Geduld, lächerliche Tupperdosen als Entschädigung angeboten. TUPPERDOSEN hahahshshhs. Ich kann nicht mehr alter. TUPPERDOSEN!!!
Man kann sich auf die Versprechen von Galaxus absolut nicht verlassen. Mein Geld hat dieser saftladen gerne dankend und sofort mit offenen Armen angenommen. Über 2.000€. Jetzt vertrösten die mich ständig.
Garantiertes lieferdatum ist heute der 06.10. gewesen. Wurde jetzt wieder verschoben ...","Rated 1.0 out of 5,",Review submitted 5 days ago
"Πήρα το iPhone 17 Pro Max σε Deep Blue και πραγματικά με έχει κερδίσει από την πρώτη μέρα. Είναι απίστευτα γρήγορο, ό,τι κι αν του ζητήσεις το εκτελεί χωρίς καμία καθυστέρηση, από εφαρμογές μέχρι παιχνίδια και βαριά αρχεία. Η οθόνη του είναι εντυπωσιακή, με φοβερή καθαρότητα και ζωντανά χρώματα, που κάνουν κάθε βίντεο ή φωτογραφία να δείχνει καλύτερη.

Η κάμερα είναι ίσως το δυνατότερο του σημείο, ειδικά σε συνθήκες χαμηλού φωτισμού, όπου οι φωτογραφίες βγαίνουν καθαρές και λεπτομερείς. Η μπαταρία του κρατάει άνετα μια γεμάτη μέρα με έντονη χρήση, κάτι που για μένα είναι τεράστιο συν. Όσο για το design, το Deep Blue δείχνει πολύ premium και σε συνδυασμό με το τιτάνιο πλαίσιο το κινητό φαίνεται και κομψό και ανθεκτικό.

Γενικά είναι το πιο ολοκληρωμένο iPhone που έχω ...","Rated 5.0 out of 5,",Review submitted a week ago
"ประสิทธิภาพ:ของจริงสวยมากเลยค่ะ ชอบสี Deep Blue มาก 😍 ￼
ความคุ้มค่า:￼ดีมากกกกกกกก สวยมากกกก สมราคา ครึ่งแสน 😆

￼ตอนแรกลังเลมากเลยค่ะ ไม่กล้ากดสั่งใน Shopee เนื่องจากว่าเป็นสินค้าราคาสูง แต่จะรอหน้าช็อปก็ไม่ไหวไม่รู้จะได้ของเมื่อไหร่ ไม่ได้ตั้งใจกดด้วยค่ะ แต่เห็นมีของพอดีก็เลยรีบกดเลย 😂 จริงๆ อยากได้ 256 gb แต่ไม่มีของก็เลยได้ 512 gb ￼มาค่ะ ของจริงสวยมาก สี deep blue เราว่าถือแล้ว Luxury สุดๆ ✨✨ อีกอย่างคือสินค้าเป็น pre-order แต่ได้รับของก่อนกำหนดประมาณอาทิตย์กว่าๆ ค่ะ เรากดสั่งวันที่ 21 กันยา ได้ของถึงมือวันที่ 29 กันยา รอของประมาณอาทิตย์นึงค่ะ 😊 ถือว่าเร็วมากไม่ต้องรอเป็นเดือน แต่แอบเห็นบางคนที่สั่งแล้วก็ได้เลยภายในอีกวัน ก็ไม่รู้เหมือนกันว่าทางร้านมีระบบจัดส่งแต่ละ order หรือเรียงลำดับยังไง

ส่วนเรื่องการแพ็ค ร้านแพ็คมาโอเคค่ะ ใช้ชื่อร้านเป็น fashion and accessories ￼ เพื่อป้องกันสินค้าสูญหาย ตรงนี้ถือว่าดี แต่ก็แอบกังวลตรงที่ติดสก๊อตเทปมาแค่ชั้นเดียว กลัวว่าสินค้าจะหาย เพราะเห็นบางรีวิวก็คือมาในสภาพกล่องที่แย่มากเลยค่ะ ...","Rated 5.0 out of 5,",Review submitted a week ago
"Performance:Smooth like butter
Quality:As expected

Oh hello Cosmic Orange🍊 Catchy, vibrant & unique — warna ni memang lain daripada yang lain! Walaupun ambil masa sedikit sebab release by batches kan? (preorder 12/9, delivery 29/9) tapi bila dah sampai tu… fuhh perasaan memang tak boleh digambarkan😩🔥

Packaging & delivery:
✔️ Sangat secure, tightly bubble wrapped, tiada kemek langsung dekat kotak📦
✔️ Delivery kemas & selamat sampai.. serius sepantas Ninja🥷

Experience:
✔️ Software & apps smooth je 💯 genuine Apple🍎
✔️ Data transfer no prob
✔️ Overall puas hati‼️

Salute to TMM👍🏻 — servis tiptop, memang recommended untuk sesiapa yg nak preorder❤️","Rated 5.0 out of 5,",Review submitted a week ago
"Das Design hat mich von Anfang an sehr beeindruckt. Finde es rundum gelungen, liegt toll in der Hand und die Farben sind auch toll. Ich bin eher der schlichte Typ, daher Silber genommen aber das Orange ist natürlich ein absoluter Hingucker!!","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"สินค้าถือว่าจัดส่งเร็วมากเลยนะ เจ้าหน้าที่หลายฝ่ายติดต่อมาเพื่อทำการจัดส่งสินค้าชิ้นนี้อย่างล้นหลาม จนเรารับสายไม่ทันตรงนี้ต้องขออภัยเจ้าหน้าที่ที่เกี่ยวข้องด้วย ￼￼

แต่สินค้าที่ได้รับ ในตัวกล้องสองเลนมีคราบอยู่ภายในเลนส์กล้องติดต่อเจ้าหน้าที่แอดมินแล้วบอกว่าให้ติดต่อที่ศูนย์บริการ Apple ￼ ได้โดยตรง ￼ แต่ต้องได้รับใบเสร็จไปยืนยันด้วย ￼ มันออกใบเสร็จช้ามากอาจจะเป็นเพราะรอบพรีออเดอร์ที่มีออเดอร์มากมาย ตรงนี้ก็เข้าใจได้

และแนะนำใส่เคสตัวนี้นะสีมิทไนท์บลูเข้ากับตัวเครื่องสี deep blue มาก","Rated 5.0 out of 5,",Review submitted a week ago
"Meine Vorbestellung bei Galaxus hat super geklappt!!! Ich habe das Telefon in den ersten Minuten des Vorverkaufs bestellt und es war bereits am 19. September um 11:30 Uhr bei mir. Ich hätte nicht mit einer so schnellen Lieferung gerechnet. Bravo Galaxus und vielen Dank für die schnelle Bearbeitung! Was die Kamera angeht, kann ich das Problem noch nicht ganz nachvollziehen, aber sie fokussiert schlecht auf Gesichter, vielleicht liegt es an den Einstellungen.","Rated 5.0 out of 5,",Review submitted a week ago
"Da ich grundsätzlich in der langsamsten Schlange bei Lidl, McDonalds oder an der Bergbahn stehe, gehe ich auch hier bei meiner Vorbestellung vom 12.9. um 14:02 Uhr für das orangene Pro Max mit 256GB davon aus, dass ihr alle euer Telefon VOR mir erhalten werdet. Ein kleiner Trost für die anderen Vorbesteller. ;-) Ich rechne mal nicht vor Dezember mit meinem Gerät. Gut tut mein 13 Pro Max noch gute Arbeit.","Rated 3.0 out of 5,",Review submitted a week ago
"Ich habe das iPhone 17 Pro Max in Blau gekauft und bin sehr zufrieden! Die Kamera macht unglaublich klare Fotos, auch bei wenig Licht. Das Display ist hell und flüssig, der Sound ist sauber. Die Leistung ist beeindruckend – alles läuft schnell und ohne Überhitzung. Das Design ist elegant, die Farbe sieht edel aus. Ich benutze es täglich für Arbeit, Fotos und Videos – einfach perfekt.","Rated 5.0 out of 5,",Review submitted 5 days ago
"Leider sind die Gerüchte bei Mediamarkt war. In der Logistik werden selektiv Geräte zurück gehalten und an Cousin, Bruder, Onkel etc zuerst verschickt, unabhängig wann oder wie früh bestellt wurde. So läuft der Mediamarkt laden leider. Dem Management ist das egal und die Mitarbeiter versorgen zunächst Ihre Freunde und Familie mit Geräten.","Rated 1.0 out of 5,",Review submitted 3 weeks ago
"Der Umstieg ist mir nicht leicht gefallen, da mein IPhone XS Max, trotz seines Alters von über 7 Jahren noch Störungsfrei läuft. Das Iphone 17 ist im Vergleich zum Oldtimer so rasend schnell,

Wow einfach. Das Designelement mit dem Ceramic Shield

Hmmmh!? Fühlt sich wie billiger Kunststoff an und sieht auch so aus. Mir gefällt es nicht wirklich. In der Hülle versteckt sieht man es

nicht.","Rated 5.0 out of 5,",Review submitted 5 days ago
"Sehr geehrte Damen und Herren, gerne würde ich eine Bewertung zu dem Telefon abgeben, jedoch ist es bislang leider noch nicht bei mir eingetroffen. Ich habe es am 12. 09. 2025 um 14:00 Uhr bestellt. Bis jetzt habe ich keinerlei Mitteilung von Ihnen erhalten, wann mein Paket voraussichtlich zugestellt wird. Mit freundlichen Grüßen","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Ich habe das iPhone 17 Pro Max in Orange gekauft und bin sehr zufrieden! Die Kamera macht unglaublich klare Fotos, auch bei wenig Licht. Das Display ist hell und flüssig, der Sound ist sauber. Die Leistung ist beeindruckend – alles läuft schnell und ohne Überhitzung. Das Design ist elegant, die Farbe sieht edel aus. Ich benutze es täglich für Arbeit, Fotos und Videos – einfach perfekt.","Rated 5.0 out of 5,",Review submitted 4 days ago
"El celular es increíble, pero el proceso de compra es para escribir un libro, hacer una película y me quedo corta. El chofer del camión repartidor se robó el celular, ahí comenzó el calvario con Falabella. No respetaron los puntos, me bloquearon mi tarjeta mientras hacía el canje. No respetaron nada, un desastre no recomiendo Falabella","Rated 1.0 out of 5,",Review submitted a week ago
"ความคุ้มค่า:สินค้าดีได้ไว กว่าวันที่แจ้ง

การประเมินเครื่องเก่า คิดไว้อยู่แล้ว ว่ายังไงก็ไม่ได้เกรดเอ ได้แค่เกรด บี ต่อให้เครื่องนางฟ้าแค่ไหนต้องเพิ่มเงิน ถ้าบอกไม่เทรินได้ไหม เจ้าหน้าที่แจ้งยกเลิกออร์เดอร์เหมือนบังคับว่าต้องขาย ถ้าแยากได้สุดท้ายจบที่ต้องเพิ่มเงิน3000 เครื่องที่ได้มาสภาพสมบูรณ์ไม่มีปัญหา ไม่มีเรืาองฝุ่น กล้องถ่ายวีดีโอไม่เอียง ปกติทุกอย่าง ร้านนี้แยะนำคนับ","Rated 5.0 out of 5,",Review submitted a week ago
"Ich bin begeistert! Die neue Farbe (orange) finde ich genial. Jetzt sieht man gleich wo es liegt. Auch in der Handtasche hört die ewige Suche auf. Die Kamera ist genial.

Die Lieferung war schnell und zuverlässig.","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Excelente producto, recomendado, la pantalla tiene un brillo y una imagen muy mejorada, es más liviano que versiones anteriores, las cámaras una maravilla, producto sellado y original de fábrica.","Rated 5.0 out of 5,",Review submitted a week ago
"Είχα το 13Pro (αγορά 2021) που ήταν πολύ περισσότερο λειτουργικό! Σε αρκετές καθημερινές ενέργειες, πρέπει να κάνεις πολλά βήματα και γενικά δεν είναι εύχρηστο σε σχέση με το προηγούμενο! Μετάνιωσα για τα χρήματα που έδωσα, Πιστεύω ότι η camera δίνει περισσότερες δυνατότητες focusing και ...that's it!","Rated 4.0 out of 5,",Review submitted a week ago
"Hört mal zu. Es kann doch nicht sein, dass ihr Pfeifen das Produkt mit einem * bewertet aber sinngemäss die verzögerte Bestellung meint!!! Das hilft niemandem und verfälscht die Qualität des Produktes. Solche Rezensionen sollten gelöscht werden!
Konzentriert euch auf das Wesentliche und reklamiert beim Verkäufer und nicht in der Rezension!","Rated 5.0 out of 5,",Review submitted a week ago
"De la iPhone 15 Pro Max am trecut la 17 Pro Max și diferența este clară. Ecranul este mai luminos, camera la un alt nivel, mai ales în condiții de lumină scăzută, iar bateria ține vizibil mai mult. De asemenea, nu se încălzește ușor datorită noului sistem de răcire. În general, simt că țin în mână cel mai complet iPhone de până acum. A meritat upgrade-ul!","Rated 5.0 out of 5,",Review submitted 2 weeks ago
"Das Beste ist ja die 5 Sterne Bewertung wo gesagt wird der „Abholtermin“ des Iphone 17 wurde am 19. 09. 25 „eingehalten“, obwohl das ja nicht möglich war (gab nur Versandoption). Warscheinlich geschrieben von einem internen Logistiker des Mediamarktder es tatsächlich „abgeholt“ hat im Logistikzentrum.","Rated 1.0 out of 5,",Review submitted 2 weeks ago
"Das iPhone 17 Pro Max überzeugt mit riesigem, hellem 120-Hz-Display, starker Dreifachkamera und langer Akkulaufzeit, der für Spitzenleistung bei Spielen und Alltag sorgt. Sehr zu empfehlen","Rated 5.0 out of 5,",Review submitted 2 weeks ago
